regulator_oln_id	target_oln_id	gene_expression_evidence	binding_evidence	combinatorial_evidence	regulation_direction	pubmed_id
YDR392W	YDR384C	1	1	0	activates	20385592,21329885
YDR392W	YDR510W	1	1	0	inactivates	20385592,21329885
YDR392W	YEL038W	1	1	0	activates	20385592,21329885
YDR392W	YEL046C	1	1	0	activates	20385592,21329885
YDR392W	YER035W	1	1	0	activates	20385592,21329885
YDR392W	YER062C	1	1	0	activates	20385592,21329885
YDR392W	YER064C	1	1	0	activates	20385592,21329885
YDR392W	YER091C	1	1	0	inactivates	20385592,21329885
YDR392W	YER095W	1	1	0	activates	20385592,21329885
YDR392W	YFL023W	1	1	0	inactivates	20385592,21329885
YDR392W	YFR006W	1	1	0	activates	20385592,21329885
YDR392W	YGR065C	1	1	0	activates	21329885,24766815
YDR392W	YGR161C	1	1	0	activates	20385592,21329885
YDR392W	YGR192C	1	1	0	activates	20385592,21329885
YDR392W	YGR254W	1	1	0	activates	20385592,21329885
YDR392W	YHR032W	1	1	0	activates	20385592,21329885
YDR392W	YHR049W	1	1	0	activates	20385592,21329885
YDR392W	YHR055C	1	1	0	inactivates	20385592,21329885
YDR392W	YHR081W	1	1	0	inactivates	20385592,21329885
YDR392W	YHR162W	1	1	0	activates	20385592,21329885
YDR392W	YHR174W	1	1	0	activates	20385592,21329885
YDR392W	YHR179W	1	1	0	activates	20385592,21329885
YDR392W	YIL011W	1	1	0	activates	20385592,21329885
YDR392W	YIL015W	1	1	0	inactivates	20385592,21329885
YDR392W	YIL105C	1	1	0	activates	20385592,21329885
YDR392W	YIL113W	1	1	0	activates	20385592,21329885
YDR392W	YIL123W	1	1	0	activates	20385592,21329885
YDR392W	YIR031C	1	1	0	activates	20385592,21329885
YDR392W	YJL042W	1	1	0	activates	20385592,21329885
YDR392W	YJL078C	1	1	0	activates	20385592,21329885
YDR392W	YJL101C	1	1	0	activates	20385592,21329885
YDR392W	YJL144W	1	1	0	inactivates	20385592,21329885
YDR392W	YJL159W	1	1	0	activates	20385592,21329885
YDR392W	YJR009C	1	1	0	activates	20385592,21329885
YDR392W	YJR077C	1	1	0	activates	20385592,21329885
YDR392W	YJR148W	1	1	0	activates	20385592,21329885
YDR392W	YKL032C	1	1	0	activates	20385592,21329885
YDR392W	YKL060C	1	1	0	activates	20385592,21329885
YDR392W	YKL096W-A	1	1	0	activates	20385592,21329885
YDR392W	YKL146W	1	1	0	activates	20385592,21329885
YDR392W	YKL195W	1	1	0	inactivates	20385592,21329885
YDR392W	YKR093W	1	1	0	activates	20385592,21329885
YDR392W	YLR092W	2	1	0	inactivates	20385592,21329885,24766815
YDR392W	YLR168C	1	1	0	inactivates	20385592,21329885
YDR392W	YLR177W	1	1	0	activates	20385592,21329885
YDR392W	YLR206W	1	1	0	activates	20385592,21329885
YDR392W	YLR247C	1	1	0	inactivates	20385592,21329885
YDR392W	YLR300W	1	1	0	activates	20385592,21329885
YDR392W	YLR378C	1	1	0	activates	20385592,21329885
YDR392W	YLR414C	1	1	0	activates	20385592,21329885
YDR392W	YML052W	1	1	0	activates	20385592,21329885
YDR392W	YMR015C	1	1	0	activates	20385592,21329885
YDR392W	YMR083W	1	1	0	activates	20385592,21329885
YDR392W	YMR251W-A	2	1	0	activates	17417638,20385592,21329885
YDR392W	YMR276W	1	1	0	activates	20385592,21329885
YDR392W	YMR284W	1	1	0	inactivates	20385592,21329885
YDR392W	YNL015W	2	1	0	activates	20385592,21329885,24766815
YDR392W	YNL064C	1	1	0	inactivates	20385592,21329885
YDR392W	YNL118C	1	1	0	inactivates	20385592,21329885
YDR392W	YNL149C	1	1	0	inactivates	20385592,21329885
YDR392W	YNL155W	1	1	0	inactivates	20385592,21329885
YDR392W	YNL281W	1	1	0	inactivates	20385592,21329885
YDR392W	YNR018W	1	1	0	activates	20385592,21329885
YDR392W	YOL058W	1	1	0	inactivates	20385592,21329885
YDR392W	YOL086C	2	1	0	activates	17417638,20385592,21329885
YDR392W	YOL113W	1	1	0	inactivates	20385592,21329885
YDR392W	YOL158C	2	1	0	activates	17417638,20385592,21329885
YDR392W	YOR007C	1	1	0	inactivates	20385592,21329885
YDR392W	YOR020C	1	1	0	inactivates	20385592,21329885
YDR392W	YOR025W	1	1	0	activates	20385592,21329885
YDR392W	YOR237W	1	1	0	activates	20385592,21329885
YDR392W	YOR261C	1	1	0	inactivates	20385592,21329885
YDR392W	YOR274W	1	1	0	inactivates	20385592,21329885
YDR392W	YPL017C	1	1	0	activates	20385592,21329885
YDR392W	YPL091W	1	1	0	inactivates	20385592,21329885
YDR392W	YPL144W	1	1	0	inactivates	20385592,21329885
YDR392W	YPL240C	1	1	0	inactivates	20385592,21329885
YDR392W	YPR033C	1	1	0	inactivates	20385592,21329885
YDR421W	YCL065W	1	1	0	activates	12399584,20385592
YDR421W	YCL066W	1	1	0	activates	12399584,20385592
YDR421W	YDR377W	1	2	0	inactivates	12399584,20385592,22720667
YDR421W	YDR378C	1	2	0	inactivates	12399584,20385592,22720667
YDR421W	YDR380W	1	2	0	activates	12399584,20385592,22720667
YDR421W	YDR421W	1	2	0	activates	12399584,20385592,22720667
YDR421W	YHR136C	1	2	0	inactivates	12399584,16522208,20385592
YDR421W	YHR137W	0	2	0		12399584,16522208
YDR421W	YHR138C	0	2	0		12399584,22720667
YDR421W	YHR139C	0	2	0		12399584,22720667
YDR421W	YHR139C-A	0	2	0		12399584,22720667
YDR421W	YHR140W	0	2	0		12399584,22720667
YDR421W	YKL072W	0	2	0		12399584,22720667
YDR421W	YMR194W	1	1	0	inactivates	12399584,20385592
YDR421W	YNL124W	0	2	0		12399584,22720667
YDR421W	YNL125C	0	2	0		12399584,22720667
YDR421W	YPL251W	0	2	0		12399584,22720667
YDR421W	YPL253C	0	2	0		12399584,22720667
YDR423C	YBL008W	0	2	0		12399584,16522208
YDR423C	YCL026C-A	0	2	0		12399584,22720667
YDR423C	YCR102C	1	1	0	activates	17417638,22720667
YDR423C	YDL125C	1	1	0	inactivates	20385592,22720667
YDR423C	YDL204W	1	1	0	inactivates	12006656,22720667
YDR423C	YDL239C	0	2	0		12399584,22720667
YDR423C	YDR132C	0	2	0		12399584,22720667
YDR423C	YEL008W	1	1	0	inactivates	12006656,22720667
YDR423C	YEL044W	0	2	0		12399584,22720667
YDR423C	YEL045C	0	2	0		12399584,22720667
YDR423C	YGR233C	1	2	0	inactivates	12399584,16522208,20385592
YDR423C	YHL039W	0	2	0		12399584,22720667
YDR423C	YHL040C	0	2	0		12399584,22720667
YDR423C	YJL100W	0	2	0		12399584,16522208
YDR423C	YJL101C	0	2	0		12399584,16522208
YDR423C	YJR044C	0	2	0		12399584,22720667
YDR423C	YJR104C	1	1	0	inactivates	20385592,22720667
YDR423C	YKL039W	1	2	0	inactivates	12006656,12399584,16522208
YDR423C	YKL040C	0	2	0		12399584,16522208
YDR423C	YKL086W	0	2	0		12399584,16522208
YDR423C	YKL087C	0	2	0		12399584,16522208
YDR423C	YKL101W	0	2	0		12399584,16522208
YDR423C	YKL103C	0	2	0		12399584,16522208
YDR423C	YKL154W	0	2	0		12399584,22720667
YDR423C	YKL155C	0	2	0		12399584,22720667
YDR423C	YKR052C	0	2	0		12399584,16522208
YDR423C	YKR071C	0	2	0		12399584,16522208
YDR423C	YLL060C	0	2	0		12399584,22720667
YDR423C	YLL065W	0	2	0		12399584,22720667
YDR423C	YLR108C	0	2	0		12399584,22720667
YDR423C	YLR109W	0	2	0		12399584,22720667
YDR423C	YML116W	0	2	0		12399584,22720667
YDR423C	YMR038C	0	2	0		12399584,16522208
YDR423C	YOL119C	1	2	0	activates	12399584,20385592,22720667
YDR423C	YOR173W	0	2	0		12399584,22720667
YDR423C	YOR223W	1	1	0	inactivates	12006656,22720667
YDR423C	YPR048W	0	2	0		12399584,16522208
YDR448W	YGL062W	1	1	0	activates	20385592,21329885
YDR448W	YKL096W	2	1	0	activates	17417638,20385592,21329885
YDR448W	YLL024C	1	1	0	activates	20385592,21329885
YDR448W	YPL061W	1	1	0	activates	20385592,21329885
YDR451C	YMR181C	1	1	0	inactivates	20385592,22720667
YDR463W	YBR009C	1	1	0	activates	20385592,21329885
YDR463W	YBR010W	2	1	0	activates	17417638,20385592,21329885
YDR463W	YBR043C	0	2	0		16522208,21329885
YDR463W	YBR071W	1	1	0	activates	20385592,21329885
YDR463W	YBR101C	1	1	0	activates	20385592,21329885
YDR463W	YBR115C	1	1	0	inactivates	21329885,24766815
YDR463W	YBR265W	1	1	0	activates	20385592,21329885
YDR463W	YBR287W	1	1	0	activates	20385592,21329885
YDR421W	YDR376W	0	2	0		12399584,22720667
YDR463W	YCL025C	1	2	0	inactivates	12399584,22720667,24766815
YDR463W	YCL030C	1	1	0	inactivates	20385592,21329885
YDR463W	YCR021C	2	1	0	activates	17417638,20385592,21329885
YDR463W	YDL120W	1	1	0	activates	20385592,21329885
YDR463W	YDR044W	1	1	0	activates	20385592,21329885
YDR463W	YDR046C	0	3	0		12399584,16522208,21329885
YDR463W	YDR047W	1	2	0	activates	12399584,16522208,20385592
YDR463W	YDR160W	1	1	0	activates	20385592,21329885
YDR463W	YDR171W	1	1	0	activates	20385592,21329885
YDR463W	YDR179C	0	2	0		12399584,22720667
YDR463W	YDR284C	1	1	0	activates	20385592,21329885
YDR463W	YDR345C	1	1	0	inactivates	20385592,21329885
YDR463W	YDR463W	1	1	0	activates	20385592,21329885
YDR463W	YDR494W	0	2	0		12399584,22720667
YDR421W	YDR379W	0	2	0		12399584,22720667
YDR463W	YDR508C	0	3	0		12399584,16522208,21329885
YDR463W	YDR510W	0	2	0		12399584,16522208
YDR463W	YEL060C	1	1	0	activates	20385592,21329885
YDR463W	YER029C	1	1	0	activates	20385592,21329885
YDR463W	YER042W	1	1	0	inactivates	20385592,21329885
YDR463W	YER052C	1	1	0	inactivates	20385592,21329885
YDR463W	YER073W	1	1	0	activates	20385592,21329885
YDR463W	YGL037C	2	1	0	activates	17417638,20385592,21329885
YDR463W	YGL222C	1	1	0	inactivates	21329885,24766815
YDR463W	YGR055W	1	3	0	inactivates	12399584,16522208,20385592,21329885
YDR463W	YGR134W	1	1	0	inactivates	20385592,21329885
YDR463W	YHL035C	1	1	0	inactivates	20385592,21329885
YDR463W	YHL047C	2	1	0	inactivates	17417638,20385592,21329885
YDR463W	YIL011W	2	1	0	activates	17417638,20385592,21329885
YDR463W	YIL116W	1	1	0	inactivates	20385592,21329885
YDR463W	YJR011C	0	2	0		12399584,16522208
YDR463W	YJR013W	0	2	0		16522208,21329885
YDR463W	YKL141W	1	1	0	activates	20385592,21329885
YDR463W	YLR094C	1	1	0	activates	16522208,20385592
YDR463W	YLR099C	1	1	0	activates	20385592,21329885
YDR463W	YLR167W	1	1	0	activates	20385592,21329885
YDR463W	YLR178C	1	1	0	inactivates	21329885,24766815
YDR463W	YLR353W	1	1	0	activates	20385592,21329885
YDR463W	YLR364W	1	1	0	inactivates	20385592,21329885
YDR463W	YMR070W	1	1	0	activates	20385592,21329885
YDR463W	YMR184W	1	1	0	activates	20385592,21329885
YDR463W	YMR258C	0	2	0		12399584,21329885
YDR463W	YNL291C	1	1	0	activates	20385592,21329885
YDR463W	YOL005C	1	1	0	activates	20385592,21329885
YDR463W	YOL125W	0	2	0		16522208,21329885
YDR463W	YOL158C	2	1	0	inactivates	17417638,20385592,21329885
YDR463W	YOR160W	2	1	0	activates	17417638,20385592,21329885
YDR463W	YOR385W	2	1	0	activates	17417638,20385592,21329885
YDR463W	YPL019C	1	1	0	inactivates	20385592,21329885
YDR463W	YPL021W	1	1	0	inactivates	20385592,21329885
YDR463W	YPL065W	1	1	0	activates	20385592,21329885
YDR463W	YPL091W	1	1	0	activates	20385592,21329885
YDR463W	YPL224C	1	1	0	inactivates	20385592,21329885
YDR421W	YDR523C	0	2	0		12399584,22720667
YDR463W	YPL265W	1	3	0	inactivates	12399584,16522208,20385592,21329885
YDR463W	YPL273W	1	1	0	activates	20385592,21329885
YDR463W	YPR159W	1	1	0	activates	20385592,21329885
YDR463W	YPR176C	2	1	0	activates	17417638,20385592,21329885
YDR477W	YDR356W	1	1	0	inactivates	20385592,22720667
YDR477W	YIL010W	1	1	0	activates	20385592,22720667
YDR520C	YBR137W	1	1	0	activates	20385592,22720667
YDR520C	YHR128W	1	1	0	activates	20385592,22720667
YEL009C	YAR015W	1	1	0		22114689,22720667
YEL009C	YBL076C	0	2	0		12399584,16522208
YEL009C	YBR043C	0	2	0		12399584,16522208
YEL009C	YBR115C	0	2	0		12399584,16522208
YEL009C	YBR127C	1	1	0	activates	20385592,22720667
YEL009C	YBR249C	0	2	0		12399584,16522208
YEL009C	YBR250W	0	2	0		12399584,16522208
YEL009C	YCL030C	1	2	0		12399584,16522208,22114689
YEL009C	YDL170W	0	2	0		12399584,16522208
YEL009C	YDL171C	0	2	0		12399584,16522208
YEL009C	YDL182W	1	1	0		12399584,22114689
YEL009C	YDL198C	1	2	0		12399584,16522208,22114689
YEL009C	YDR035W	1	2	0	activates	12399584,16522208,20385592
YEL009C	YDR127W	0	2	0		12399584,16522208
YEL009C	YDR341C	0	2	0		12399584,22720667
YEL009C	YEL062W	0	2	0		12399584,16522208
YEL009C	YEL063C	0	2	0		12399584,16522208
YEL009C	YER052C	0	2	0		12399584,16522208
YEL009C	YER055C	1	2	0		12399584,22114689,22720667
YEL009C	YER069W	0	2	0		12399584,16522208
YEL009C	YER073W	1	2	0		12399584,22114689,22720667
YEL009C	YER089C	0	2	0		12399584,16522208
YEL009C	YER090W	0	2	0		12399584,16522208
YEL009C	YER091C	1	1	0		22114689,22720667
YEL009C	YGL009C	1	1	0	inactivates	20385592,22720667
YEL009C	YGL059W	0	2	0		12399584,22720667
YEL009C	YGL117W	1	1	0		22114689,22720667
YEL009C	YGL125W	1	1	0		16522208,22114689
YEL009C	YGR138C	1	1	0		22114689,22720667
YEL009C	YGR161C	2	1	0	activates	16522208,20385592,22114689
YEL009C	YHR018C	2	2	0	activates	12399584,16522208,20385592,22114689
YEL009C	YHR019C	0	2	0		12399584,22720667
YEL009C	YHR020W	0	2	0		12399584,22720667
YEL009C	YHR029C	1	1	0		16522208,22114689
YEL009C	YHR071W	1	2	0		12399584,16522208,22114689
YEL009C	YHR161C	1	2	0	activates	12399584,16522208,20385592
YEL009C	YHR162W	0	2	0		12399584,16522208
YEL009C	YHR208W	1	1	0	inactivates	20385592,22720667
YEL009C	YIL051C	1	1	0		22114689,22720667
YEL009C	YIR034C	1	1	0	activates	16522208,20385592
YEL009C	YJL071W	0	2	0		12399584,16522208
YEL009C	YJL072C	0	2	0		12399584,16522208
YEL009C	YJL088W	1	2	0		12399584,16522208,22114689
YEL009C	YJL200C	0	2	0		12399584,22720667
YEL009C	YJR025C	0	2	0		12399584,16522208
YEL009C	YJR026W	0	2	0		12399584,16522208
YEL009C	YJR027W	0	2	0		12399584,16522208
YEL009C	YJR109C	1	2	0		12399584,16522208,22114689
YEL009C	YJR110W	0	2	0		12399584,16522208
YEL009C	YJR111C	0	2	0		12399584,16522208
YEL009C	YJR112W	0	2	0		12399584,16522208
YEL009C	YJR146W	1	1	0	inactivates	20385592,22720667
YEL009C	YKL015W	0	2	0		12399584,16522208
YEL009C	YKL016C	0	2	0		12399584,16522208
YEL009C	YKL033W-A	1	1	0		16522208,22114689
YEL009C	YLR058C	1	1	0		22114689,22720667
YEL009C	YLR303W	1	1	0	activates	20385592,22720667
YEL009C	YLR355C	0	2	0		12399584,16522208
YEL009C	YLR356W	0	2	0		12399584,16522208
YEL009C	YLR359W	1	1	0		12399584,22114689
YEL009C	YMR062C	0	2	0		12399584,16522208
YEL009C	YMR063W	0	2	0		12399584,16522208
YEL009C	YMR194C-A	0	2	0		12399584,22720667
YEL009C	YMR195W	1	2	0		12399584,16522208,22114689
YEL009C	YMR287C	1	1	0	inactivates	20385592,22720667
YEL009C	YNL103W	0	2	0		12399584,16522208
YEL009C	YNL104C	0	2	0		12399584,16522208
YEL009C	YOL058W	1	2	0		12399584,16522208,22114689
YEL009C	YOL064C	0	2	0		12399584,16522208
YEL009C	YOR108W	0	2	0		12399584,22720667
YEL009C	YOR128C	1	1	0		22114689,22720667
YEL009C	YOR130C	0	2	0		12399584,22720667
YEL009C	YOR221C	0	2	0		12399584,16522208
YEL009C	YOR222W	0	2	0		12399584,16522208
YEL009C	YOR226C	1	1	0	inactivates	20385592,22720667
YEL009C	YOR302W	0	2	0		12399584,22720667
YEL009C	YOR303W	0	2	0		12399584,22720667
YEL009C	YOR337W	0	2	0		12399584,22720667
YEL009C	YOR375C	1	1	0		22114689,22720667
YEL009C	YPL111W	1	2	0		12399584,22114689,22720667
YEL009C	YPL250C	1	1	0		16522208,22114689
YEL009C	YPL272C	1	1	0		22114689,22720667
YEL009C	YPR004C	1	1	0	inactivates	20385592,22720667
YEL009C	YPR035W	1	1	0		22114689,22720667
YEL009C	YPR145W	1	2	0		12399584,16522208,22114689
YEL009C	YPR157W	1	1	0		22114689,22720667
YER040W	YAR071W	1	1	0	activates	20385592,22720667
YER040W	YCL030C	1	1	0	activates	16522208,20385592
YER040W	YCR097W	1	1	0	inactivates	20385592,22720667
YER040W	YDL070W	1	1	0	activates	20385592,21329885
YER040W	YDL170W	0	2	0		12399584,16522208
YER040W	YDL171C	0	2	0		12399584,16522208
YER040W	YDR030C	0	2	0		12399584,16522208
YER040W	YDR031W	0	2	0		12399584,16522208
YER040W	YDR281C	1	1	0	activates	20385592,22720667
YER040W	YDR399W	1	1	0	activates	20385592,22720667
YER040W	YEL004W	0	2	0		12399584,22720667
YER040W	YEL005C	0	2	0		12399584,22720667
YER040W	YEL008W	0	2	0		12399584,22720667
YER040W	YEL009C	1	2	0	activates	12399584,20385592,22720667
YER040W	YEL059C-A	1	1	0	inactivates	20385592,22720667
YER040W	YER001W	1	1	0	inactivates	20385592,22720667
YER040W	YER120W	1	1	0	activates	20385592,22720667
YER040W	YFL021W	0	2	0		21329885,22720667
YER040W	YGL253W	1	1	0	activates	20385592,22720667
YER040W	YGR155W	1	1	0	activates	20385592,22720667
YER040W	YGR280C	1	1	0	inactivates	20385592,22720667
YER040W	YHR108W	1	1	0	activates	20385592,21329885
YER040W	YJL023C	0	2	0		12399584,22720667
YER040W	YJL148W	0	2	0		12399584,22720667
YER040W	YJR148W	1	1	0	activates	16522208,20385592
YER040W	YKL103C	2	1	0	inactivates	17417638,20385592,22720667
YER040W	YLL034C	1	1	0	inactivates	20385592,22720667
YER040W	YLR130C	1	1	0	activates	20385592,22720667
YER040W	YLR439W	1	1	0	activates	20385592,22720667
YER040W	YNL176C	1	1	0	activates	20385592,22720667
YER040W	YNL181W	1	1	0	inactivates	20385592,21329885
YER040W	YNR006W	0	2	0		12399584,22720667
YER040W	YOL058W	1	1	0	inactivates	16522208,20385592
YER040W	YOL108C	1	1	0	inactivates	20385592,22720667
YER040W	YOL109W	1	1	0	inactivates	16522208,20385592
YER040W	YOR032C	0	2	0		21329885,22720667
YER040W	YOR043W	1	1	0	activates	20385592,22720667
YER040W	YOR102W	0	2	0		12399584,22720667
YER040W	YPL089C	1	1	0	activates	20385592,22720667
YER040W	YPL111W	1	1	0	inactivates	20385592,21329885
YER040W	YPL265W	1	1	0	activates	16522208,20385592
YER040W	YPR035W	2	2	0	activates	12399584,16522208,17417638,20385592
YER040W	YPR138C	1	1	0	activates	20385592,22720667
YER040W	YPR145W	0	2	0		12399584,16522208
YER045C	YDR332W	1	1	0	inactivates	20385592,22720667
YER088C	YHR146W	1	1	0	activates	20385592,22720667
YER088C	YIL103W	1	1	0	inactivates	20385592,22720667
YER088C	YLR015W	1	1	0	inactivates	20385592,22720667
YER088C	YLR297W	1	1	0	inactivates	20385592,22720667
YER088C	YML107C	2	1	0	inactivates	17417638,20385592,22720667
YER088C	YML114C	1	1	0	inactivates	20385592,22720667
YER088C	YMR177W	1	1	0	activates	20385592,22720667
YER111C	YBL003C	1	1	0	activates	20385592,22720667
YER111C	YBR070C	1	2	0	inactivates	12399584,16522208,20385592
YER111C	YBR071W	0	2	0		12399584,16522208
YER111C	YBR077C	0	2	0		12399584,22720667
YER111C	YBR078W	0	2	0		12399584,22720667
YER111C	YBR162C	0	2	0		12399584,16522208
YER111C	YBR162W-A	0	2	0		12399584,16522208
YER111C	YBR220C	1	1	0	activates	20385592,22720667
YER111C	YCL064C	2	1	0	activates	17417638,20385592,22720667
YER111C	YCR064C	0	2	0		12399584,22720667
YER111C	YCR065W	1	2	0	activates	12399584,16522208,20385592
YER111C	YDL127W	1	2	0	activates	12399584,16522208,20385592
YER111C	YDL191W	1	1	0	activates	20385592,22720667
YER111C	YDL201W	1	1	0	activates	20385592,22720667
YER111C	YDL227C	2	2	0	activates	12399584,16522208,20385592,24766815
YER111C	YDR224C	1	3	0	activates	12399584,16522208,20385592,21329885
YER111C	YDR225W	1	2	0	activates	12399584,16522208,20385592
YER111C	YDR227W	0	2	0		12399584,22720667
YER111C	YDR309C	1	2	0	activates	12399584,16522208,20385592
YER111C	YDR441C	0	2	0		12399584,22720667
YER111C	YDR442W	0	2	0		12399584,22720667
YER111C	YDR451C	0	3	0		12399584,16522208,21329885
YER111C	YDR452W	0	2	0		12399584,16522208
YER111C	YDR500C	0	2	0		12399584,22720667
YER111C	YDR501W	0	2	0		12399584,22720667
YER111C	YDR507C	0	2	0		12399584,16522208
YER111C	YDR525W-A	0	2	0		12399584,16522208
YER111C	YEL040W	0	3	0		12399584,16522208,21329885
YER111C	YER001W	1	2	0	activates	12399584,16522208,20385592
YER111C	YER070W	0	2	0		12399584,16522208
YER111C	YER078C	0	2	0		12399584,22720667
YER111C	YER079W	0	2	0		12399584,22720667
YER111C	YER111C	1	2	0	activates	12399584,16522208,20385592
YER111C	YER112W	0	2	0		12399584,16522208
YER111C	YER145C	1	1	0	activates	16522208,20385592
YER111C	YER150W	2	1	0	inactivates	17417638,20385592,21329885
YER111C	YER177W	0	2	0		12399584,22720667
YER111C	YFR017C	1	2	0	inactivates	12399584,16522208,20385592
YER111C	YFR029W	1	1	0	activates	20385592,21329885
YER111C	YGL038C	0	2	0		12399584,16522208
YER111C	YGL179C	0	2	0		12399584,16522208
YER111C	YGL227W	0	3	0		12399584,21329885,22720667
YER111C	YGL253W	1	1	0	activates	16522208,20385592
YER111C	YGR013W	0	2	0		12399584,22720667
YER111C	YGR014W	0	2	0		12399584,16522208
YER111C	YGR041W	0	2	0		12399584,16522208
YER111C	YGR050C	0	2	0		12399584,22720667
YER111C	YGR079W	1	1	0	activates	20385592,21329885
YER111C	YGR109C	0	2	0		12399584,16522208
YER111C	YGR109W-A	0	2	0		12399584,16522208
YER111C	YGR109W-B	0	2	0		12399584,16522208
YER111C	YGR152C	0	2	0		12399584,22720667
YER111C	YGR153W	0	2	0		12399584,22720667
YER111C	YGR189C	0	2	0		12399584,16522208
YER111C	YGR213C	1	1	0	inactivates	20385592,22720667
YER111C	YGR221C	0	2	0		12399584,16522208
YER111C	YHR061C	0	2	0		12399584,16522208
YER111C	YHR149C	0	2	0		12399584,16522208
YER111C	YHR150W	0	2	0		12399584,16522208
YER111C	YIL123W	1	3	0	activates	12399584,16522208,20385592,21329885
YER111C	YIR020C	0	2	0		12399584,22720667
YER111C	YIR035C	1	1	0	inactivates	20385592,21329885
YER111C	YJL158C	1	2	0	activates	12399584,20385592,22720667
YER111C	YJL159W	2	1	0	inactivates	17417638,20385592,21329885
YER111C	YJL184W	0	2	0		12399584,22720667
YER111C	YJL185C	0	2	0		12399584,22720667
YER111C	YJL186W	0	2	0		12399584,16522208
YER111C	YJL187C	0	2	0		12399584,16522208
YER111C	YJL194W	0	3	0		12399584,21329885,22720667
YER111C	YJL196C	1	3	0	inactivates	12399584,20385592,21329885,22720667
YER111C	YJR054W	0	2	0		12399584,16522208
YER111C	YJR148W	0	2	0		12399584,22720667
YER111C	YKL007W	0	3	0		12399584,16522208,21329885
YER111C	YKL032C	1	1	0	activates	20385592,21329885
YER111C	YKL043W	1	1	0	activates	16522208,20385592
YER111C	YKL096W	1	2	0	activates	12399584,16522208,20385592
YER111C	YKL096W-A	2	2	0	activates	12399584,16522208,17417638,20385592
YER111C	YKL097C	0	2	0		12399584,22720667
YER111C	YKL103C	2	3	0	inactivates	12399584,16522208,17417638,20385592,21329885
YER111C	YKR011C	0	2	0		12399584,22720667
YER111C	YKR013W	2	2	0	activates	12399584,17417638,20385592,22720667
YER111C	YKR040C	0	2	0		12399584,22720667
YER111C	YKR042W	1	2	0	inactivates	12399584,16522208,20385592
YER111C	YKR093W	2	2	0	inactivates	12399584,17417638,20385592,22720667
YER111C	YLR055C	0	2	0		12399584,22720667
YER111C	YLR056W	0	2	0		12399584,22720667
YER111C	YLR084C	0	2	0		12399584,16522208
YER111C	YLR094C	1	1	0	activates	20385592,22720667
YER111C	YLR121C	2	1	0	inactivates	17417638,20385592,22720667
YER111C	YLR255C	0	2	0		12399584,22720667
YER111C	YLR256W	0	2	0		12399584,22720667
YER111C	YLR300W	1	2	0	activates	12399584,20385592,22720667
YER111C	YLR332W	0	2	0		12399584,16522208
YER111C	YLR342W	0	2	0		12399584,22720667
YER111C	YLR380W	1	1	0	activates	20385592,22720667
YER111C	YLR438C-A	0	2	0		12399584,22720667
YER111C	YLR439W	0	2	0		12399584,22720667
YER111C	YML027W	1	2	0	activates	12399584,16522208,20385592
YER111C	YML100W	2	3	0	inactivates	12399584,17417638,20385592,21329885,22720667
YER111C	YMR016C	0	2	0		12399584,16522208
